,code,rank,location,population,groupname,l_weight,type,pcs_m,n_times,quantity,% of total,n_weight
18923,G915,52,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
18924,G915,53,hafeli,2536.0,personal items,0.016,l,0.0,1,0,0.0,0.008
18925,G915,53,plage-de-cheyres,2320.0,personal items,0.088,l,0.0,2,0,0.0,0.016
18926,G915,53,pointe-dareuse,6154.0,personal items,0.008,l,0.0,1,0,0.0,0.008
18927,G915,53,strandboden-biel,55159.0,personal items,0.016,l,0.0,1,0,0.0,0.008
18928,G915,53,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
18929,G915,54,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,3,0,0.0,0.024
18930,G915,54,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18931,G915,54,luscherz-plage,560.0,personal items,0.032,l,0.0,1,0,0.0,0.008
18932,G915,54,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
18933,G915,55,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18934,G915,55,hauterive-petite-plage,2623.0,personal items,0.008,l,0.0,1,0,0.0,0.008
18935,G915,55,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18936,G915,55,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
18937,G915,56,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18938,G915,56,ligerz-strand,544.0,personal items,0.016,l,0.0,1,0,0.0,0.008
18939,G915,56,thun-strandbad,43734.0,personal items,0.016,l,0.0,1,0,0.0,0.008
18940,G915,58,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18941,G915,60,pecos-plage,3357.0,personal items,0.008,l,0.0,1,0,0.0,0.008
18942,G915,61,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
18943,G915,110,strandboden-biel,55159.0,personal items,0.016,l,0.0,1,0,0.0,0.008
18944,G915,111,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
18945,G915,121,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18946,G915,122,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18947,G915,123,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18948,G915,123,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18949,G915,125,wycheley,3092.0,personal items,0.016,l,0.0,1,0,0.0,0.008
18950,G915,126,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18951,G915,126,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
18952,G915,127,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18953,G915,128,evole-plage,33489.0,personal items,0.088,l,0.0,2,0,0.0,0.016
18954,G915,128,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18955,G915,129,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18956,G915,129,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18957,G915,141,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
18958,G915,175,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18959,G915,177,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18960,G915,193,mullermatte,55159.0,personal items,0.088,l,0.0,2,0,0.0,0.016
18961,G915,194,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18962,G915,194,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
18963,G915,195,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18964,G915,195,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18965,G915,195,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18966,G915,196,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18967,G915,196,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18968,G915,196,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
18969,G915,197,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18970,G915,197,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18971,G915,197,oben-am-see,3092.0,personal items,0.008,l,0.0,1,0,0.0,0.008
18972,G916,18,evole-plage,33489.0,personal items,0.088,l,0.02,1,1,8.122816992933149e-05,0.008
18973,G916,33,mullermatte,55159.0,personal items,0.088,l,0.02,1,1,8.122816992933149e-05,0.008
18974,G916,39,gals-reserve,827.0,personal items,0.016,l,0.0,1,0,0.0,0.008
18975,G916,39,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18976,G916,39,nouvelle-plage,9716.0,personal items,0.008,l,0.0,1,0,0.0,0.008
18977,G916,40,camp-des-peches,4645.0,personal items,0.008,l,0.0,1,0,0.0,0.008
18978,G916,42,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18979,G916,42,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18980,G916,47,bern-fahrstrasse,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18981,G916,48,aare_koniz_hoppej,41784.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18982,G916,48,beich,1043.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18983,G916,48,gummligrabbe,1920.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18984,G916,49,aare-solothurn-lido-strand,16777.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18985,G916,49,aare_bern_scheurerk,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18986,G916,49,aare_brugg_buchie,11179.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18987,G916,49,augustmutzenbergstrandweg,12812.0,personal items,0.008,l,0.0,1,0,0.0,0.008
18988,G916,49,bern-tiergarten,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18989,G916,49,luscherz-two,560.0,personal items,0.008,l,0.0,1,0,0.0,0.008
18990,G916,49,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,1,0,0.0,0.008
18991,G916,50,aare_post,3695.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18992,G916,50,aare_suhrespitz_badert,21506.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18993,G916,50,gals-reserve,827.0,personal items,0.016,l,0.0,1,0,0.0,0.008
18994,G916,50,la-thiele_le-mujon_confluence,30157.0,personal items,0.008,r,0.0,1,0,0.0,0.008
18995,G916,50,plage-de-cheyres,2320.0,personal items,0.088,l,0.0,2,0,0.0,0.016
18996,G916,50,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,2,0,0.0,0.016
18997,G916,51,impromptu_cudrefin,1633.0,personal items,0.008,l,0.0,1,0,0.0,0.008
18998,G916,51,ligerz-strand,544.0,personal items,0.016,l,0.0,1,0,0.0,0.008
18999,G916,51,luscherz-plage,560.0,personal items,0.032,l,0.0,2,0,0.0,0.016
19000,G916,51,ruisseau-de-la-croix-plage,2320.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19001,G916,51,spackmatt,3480.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19002,G916,52,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19003,G916,52,brugg-be-buren-bsg-standort,4390.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19004,G916,52,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19005,G916,52,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19006,G916,53,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19007,G916,53,la-petite-plage,30157.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19008,G916,53,nidau-strand,6823.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19009,G916,53,schusspark-strand,55159.0,personal items,0.016,r,0.0,1,0,0.0,0.008
19010,G916,54,aare_bern_gerberm,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19011,G916,54,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19012,G916,54,delta-park,12812.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19013,G916,54,plage-de-cheyres,2320.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19014,G916,54,sundbach-strand,1195.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19015,G916,54,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19016,G916,55,aare-limmatspitz,5414.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19017,G916,55,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19018,G916,55,camping-gwatt-strand,43734.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19019,G916,55,la-petite-plage,30157.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19020,G916,55,plage-de-cheyres,2320.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19021,G916,55,schusspark-strand,55159.0,personal items,0.016,r,0.0,1,0,0.0,0.008
19022,G916,55,sundbach-strand,1195.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19023,G916,55,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19024,G916,55,wycheley,3092.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19025,G916,56,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19026,G916,56,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19027,G916,56,hafeli,2536.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19028,G916,56,plage-de-cheyres,2320.0,personal items,0.088,l,0.0,3,0,0.0,0.024
19029,G916,56,thun-strandbad,43734.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19030,G916,56,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,3,0,0.0,0.024
19031,G916,56,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
19032,G916,57,hafeli,2536.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19033,G916,57,luscherz-plage,560.0,personal items,0.032,l,0.0,2,0,0.0,0.016
19034,G916,57,pecos-plage,3357.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19035,G916,57,plage-de-cheyres,2320.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19036,G916,57,pointe-dareuse,6154.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19037,G916,57,strandboden-biel,55159.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19038,G916,57,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
19039,G916,58,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,3,0,0.0,0.024
19040,G916,58,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19041,G916,58,la-petite-plage,30157.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19042,G916,58,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
19043,G916,59,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19044,G916,59,hauterive-petite-plage,2623.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19045,G916,59,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19046,G916,59,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
19047,G916,60,evole-plage,33489.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19048,G916,60,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19049,G916,60,ligerz-strand,544.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19050,G916,60,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19051,G916,60,thun-strandbad,43734.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19052,G916,61,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19053,G916,62,evole-plage,33489.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19054,G916,62,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19055,G916,62,wycheley,3092.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19056,G916,63,strandboden-biel,55159.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19057,G916,63,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
19058,G916,64,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,2,0,0.0,0.016
19059,G916,66,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19060,G916,66,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
19061,G916,68,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19062,G916,118,oben-am-see,3092.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19063,G916,127,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
19064,G916,128,signalpain,30157.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19065,G916,129,bielersee_vinelz_fankhausers,867.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19066,G916,129,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19067,G916,130,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19068,G916,133,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19069,G916,134,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19070,G916,134,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19071,G916,134,weissenau-neuhaus,5751.0,personal items,0.08,l,0.0,1,0,0.0,0.008
19072,G916,136,mullermatte,55159.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19073,G916,178,evole-plage,33489.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19074,G916,197,mullermatte,55159.0,personal items,0.088,l,0.0,2,0,0.0,0.016
19075,G917,15,hafeli,2536.0,the rest,0.016,l,0.02,1,1,8.122816992933149e-05,0.008
19076,G917,20,weissenau-neuhaus,5751.0,the rest,0.08,l,0.02,1,2,0.00016245633985866297,0.008
19077,G917,28,mullermatte,55159.0,the rest,0.088,l,0.05,1,2,0.00016245633985866297,0.008
19078,G917,31,weissenau-neuhaus,5751.0,the rest,0.08,l,0.01,1,1,8.122816992933149e-05,0.008
19079,G917,32,weissenau-neuhaus,5751.0,the rest,0.08,l,0.03,1,1,8.122816992933149e-05,0.008
19080,G917,68,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,2,0,0.0,0.016
19081,G917,69,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19082,G917,70,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19083,G917,75,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19084,G917,84,mullermatte,55159.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19085,G917,96,bern-fahrstrasse,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19086,G917,97,aare_bern_scheurerk,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19087,G917,97,aare_koniz_hoppej,41784.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19088,G917,97,beich,1043.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19089,G917,98,aare_brugg_buchie,11179.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19090,G917,98,augustmutzenbergstrandweg,12812.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19091,G917,98,bern-tiergarten,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19092,G917,98,gummligrabbe,1920.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19093,G917,98,luscherz-two,560.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19094,G917,98,spackmatt,3480.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19095,G917,98,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19096,G917,99,aare-solothurn-lido-strand,16777.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19097,G917,99,aare_post,3695.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19098,G917,99,aare_suhrespitz_badert,21506.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19099,G917,99,la-thiele_le-mujon_confluence,30157.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19100,G917,99,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19101,G917,99,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19102,G917,100,brugg-be-buren-bsg-standort,4390.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19103,G917,100,camp-des-peches,4645.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19104,G917,100,gals-reserve,827.0,the rest,0.016,l,0.0,2,0,0.0,0.016
19105,G917,100,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19106,G917,100,luscherz-plage,560.0,the rest,0.032,l,0.0,2,0,0.0,0.016
19107,G917,100,nouvelle-plage,9716.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19108,G917,100,ruisseau-de-la-croix-plage,2320.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19109,G917,100,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,2,0,0.0,0.016
19110,G917,101,aare_bern_gerberm,133883.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19111,G917,101,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19112,G917,101,impromptu_cudrefin,1633.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19113,G917,101,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19114,G917,101,ligerz-strand,544.0,the rest,0.016,l,0.0,1,0,0.0,0.008
19115,G917,101,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19116,G917,101,schusspark-strand,55159.0,the rest,0.016,r,0.0,1,0,0.0,0.008
19117,G917,102,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19118,G917,102,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19119,G917,102,nidau-strand,6823.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19120,G917,102,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19121,G917,103,aare-limmatspitz,5414.0,the rest,0.008,r,0.0,1,0,0.0,0.008
19122,G917,103,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19123,G917,103,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19124,G917,103,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,3,0,0.0,0.024
19125,G917,103,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19126,G917,104,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19127,G917,104,camping-gwatt-strand,43734.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19128,G917,104,delta-park,12812.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19129,G917,104,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19130,G917,104,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19131,G917,104,pointe-dareuse,6154.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19132,G917,104,schusspark-strand,55159.0,the rest,0.016,r,0.0,1,0,0.0,0.008
19133,G917,104,sundbach-strand,1195.0,the rest,0.016,l,0.0,2,0,0.0,0.016
19134,G917,104,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,3,0,0.0,0.024
19135,G917,104,wycheley,3092.0,the rest,0.016,l,0.0,1,0,0.0,0.008
19136,G917,105,evole-plage,33489.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19137,G917,105,hafeli,2536.0,the rest,0.016,l,0.0,1,0,0.0,0.008
19138,G917,105,hauterive-petite-plage,2623.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19139,G917,105,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19140,G917,105,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,2,0,0.0,0.016
19141,G917,105,strandboden-biel,55159.0,the rest,0.016,l,0.0,1,0,0.0,0.008
19142,G917,105,thun-strandbad,43734.0,the rest,0.016,l,0.0,1,0,0.0,0.008
19143,G917,105,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19144,G917,105,weissenau-neuhaus,5751.0,the rest,0.08,l,0.0,2,0,0.0,0.016
19145,G917,106,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,2,0,0.0,0.016
19146,G917,106,luscherz-plage,560.0,the rest,0.032,l,0.0,1,0,0.0,0.008
19147,G917,106,plage-de-cheyres,2320.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19148,G917,106,thunersee_spiez_meierd_1,12812.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19149,G917,107,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19150,G917,107,evole-plage,33489.0,the rest,0.088,l,0.0,3,0,0.0,0.024
19151,G917,107,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19152,G917,107,luscherz-plage,560.0,the rest,0.032,l,0.0,1,0,0.0,0.008
19153,G917,107,thun-strandbad,43734.0,the rest,0.016,l,0.0,1,0,0.0,0.008
19154,G917,107,weissenau-neuhaus,5751.0,the rest,0.08,l,0.0,1,0,0.0,0.008
19155,G917,108,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19156,G917,108,evole-plage,33489.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19157,G917,108,la-petite-plage,30157.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19158,G917,108,ligerz-strand,544.0,the rest,0.016,l,0.0,1,0,0.0,0.008
19159,G917,108,weissenau-neuhaus,5751.0,the rest,0.08,l,0.0,1,0,0.0,0.008
19160,G917,109,evole-plage,33489.0,the rest,0.088,l,0.0,2,0,0.0,0.016
19161,G917,109,wycheley,3092.0,the rest,0.016,l,0.0,1,0,0.0,0.008
19162,G917,110,evole-plage,33489.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19163,G917,110,la-petite-plage,30157.0,the rest,0.088,l,0.0,2,0,0.0,0.016
19164,G917,110,mullermatte,55159.0,the rest,0.088,l,0.0,3,0,0.0,0.024
19165,G917,110,pecos-plage,3357.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19166,G917,110,weissenau-neuhaus,5751.0,the rest,0.08,l,0.0,1,0,0.0,0.008
19167,G917,111,signalpain,30157.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19168,G917,111,strandboden-biel,55159.0,the rest,0.016,l,0.0,1,0,0.0,0.008
19169,G917,111,weissenau-neuhaus,5751.0,the rest,0.08,l,0.0,1,0,0.0,0.008
19170,G917,112,mullermatte,55159.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19171,G917,112,weissenau-neuhaus,5751.0,the rest,0.08,l,0.0,1,0,0.0,0.008
19172,G917,113,evole-plage,33489.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19173,G917,113,mullermatte,55159.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19174,G917,114,bielersee_vinelz_fankhausers,867.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19175,G917,114,evole-plage,33489.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19176,G917,114,mullermatte,55159.0,the rest,0.088,l,0.0,3,0,0.0,0.024
19177,G917,116,evole-plage,33489.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19178,G917,117,mullermatte,55159.0,the rest,0.088,l,0.0,1,0,0.0,0.008
19179,G917,117,oben-am-see,3092.0,the rest,0.008,l,0.0,1,0,0.0,0.008
19180,G918,8,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19181,G918,9,aare_suhrespitz_badert,21506.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19182,G918,9,gummligrabbe,1920.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19183,G918,10,la-thiele_le-mujon_confluence,30157.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19184,G918,11,aare-solothurn-lido-strand,16777.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19185,G918,11,aare_koniz_hoppej,41784.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19186,G918,11,bern-fahrstrasse,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19187,G918,11,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.02,1,1,8.122816992933149e-05,0.008
19188,G918,12,bern-tiergarten,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19189,G918,12,brugg-be-buren-bsg-standort,4390.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19190,G918,12,evole-plage,33489.0,personal items,0.088,l,0.04,1,2,0.00016245633985866297,0.008
19191,G918,12,luscherz-two,560.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19192,G918,12,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19193,G918,13,aare_brugg_buchie,11179.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19194,G918,13,beich,1043.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19195,G918,13,spackmatt,3480.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19196,G918,14,aare_bern_scheurerk,133883.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19197,G918,14,aare_post,3695.0,personal items,0.008,r,0.0,1,0,0.0,0.008
19198,G918,14,camp-des-peches,4645.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19199,G918,14,thunersee_spiez_meierd_1,12812.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19200,G918,15,augustmutzenbergstrandweg,12812.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19201,G918,15,ligerz-strand,544.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19202,G918,16,ruisseau-de-la-croix-plage,2320.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19203,G918,17,gals-reserve,827.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19204,G918,17,plage-de-cheyres,2320.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19205,G918,18,gals-reserve,827.0,personal items,0.016,l,0.0,1,0,0.0,0.008
19206,G918,18,la-petite-plage,30157.0,personal items,0.088,l,0.0,1,0,0.0,0.008
19207,G918,18,nouvelle-plage,9716.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19208,G918,19,impromptu_cudrefin,1633.0,personal items,0.008,l,0.0,1,0,0.0,0.008
19209,G918,19,luscherz-plage,560.0,personal items,0.032,l,0.0,2,0,0.0,0.016
